,Altcoin,BIT,Bitcoin Address,Bitcoin Investment,Bitcoin Mining,Bitcoin News,Bitcoin Price,Bitcoin Wallet,Bitcoin,Block,Blockchain,BTC,Crypto,Cryptocurrency,Cryptography,DAPP,DeFi,Digital Currency,Ethereum,Fiat money,Fork,Hash Rate,ICO,P2P,Private Key,Stablecoin
708,18.86,73.71000000000001,67.86,7.789999999999999,23.8,14.06,14.7,34.41,17.28,26.25,20.4,22.36,29.97,29.23,37.96,13.26,0.0,3.2,17.669999999999998,25.500000000000004,45.1,11.44,58.400000000000006,38.07,34.0,4.95
709,25.3,73.71000000000001,76.44,11.89,35.0,38.0,21.0,0.0,25.28,31.15,24.8,33.54,29.97,29.97,62.05,16.38,0.0,3.92,19.53,34.0,47.85,0.0,67.2,64.80000000000001,67.14999999999999,3.51
710,21.16,73.71000000000001,78.0,9.84,27.3,21.66,16.8,0.0,19.84,31.15,30.4,25.37,31.08,29.97,59.13,12.48,0.0,4.32,17.669999999999998,28.22,44.55,10.79,57.6,63.99,73.95,7.02
711,20.24,71.89,23.4,0.0,20.65,20.52,16.5,21.46,20.16,31.15,23.200000000000003,25.8,31.45,31.45,63.51,28.08,0.0,5.12,19.53,27.880000000000003,44.55,0.0,64.0,62.370000000000005,77.35,3.6
712,18.86,73.71000000000001,44.46,9.84,21.7,17.86,16.5,0.0,18.56,29.75,26.8,26.23,32.56,31.45,52.56,78.0,0.0,2.72,19.22,26.180000000000003,52.8,6.24,41.6,63.18000000000001,57.8,3.69
713,25.3,86.45,41.34,13.12,14.35,17.48,15.9,0.0,17.6,28.7,25.200000000000003,24.08,35.52,36.26,52.56,45.24,0.0,3.44,18.29,28.9,48.95,5.98,63.2,57.510000000000005,53.55,3.42
714,0.0,74.62,39.0,12.3,16.099999999999998,14.44,13.5,37.0,15.04,27.3,18.4,20.21,33.3,32.56,10.95,25.74,0.0,4.08,16.43,11.56,50.6,4.68,65.60000000000001,52.650000000000006,25.5,4.59
715,0.0,69.72,26.04,4.44,13.64,13.65,12.32,6.88,12.6,22.04,13.44,15.05,28.0,26.07,17.48,5.61,0.0,1.7500000000000002,10.32,7.979999999999999,44.59,0.0,36.0,41.61,17.28,2.52
716,0.0,63.84,38.44,5.55,16.43,19.6,13.44,0.0,15.3,22.91,16.64,18.9,27.3,24.42,21.16,12.75,0.0,3.2900000000000005,11.52,13.86,39.2,6.0,49.68,48.91,52.56,2.4
717,15.84,84.0,31.62,0.0,22.01,22.75,15.12,5.92,16.8,23.2,15.68,19.95,28.35,27.39,24.380000000000003,21.42,0.0,2.8000000000000003,12.96,13.44,39.69,3.7,53.28,51.83,46.8,1.7999999999999998
718,32.12,70.56,50.84,6.66,18.91,22.75,16.240000000000002,12.96,18.3,25.23,16.32,21.7,31.5,28.71,23.0,12.24,0.0,3.99,14.88,12.18,41.16,0.0,54.72,53.29,45.36,0.0
719,15.84,70.56,29.76,14.8,20.46,14.0,16.240000000000002,9.92,18.6,27.55,21.44,21.0,34.65,31.35,24.380000000000003,10.2,0.0,3.78,12.48,8.61,44.59,0.0,56.88,58.4,68.39999999999999,2.94
720,0.0,67.2,31.62,10.36,21.7,17.849999999999998,15.96,0.0,18.6,22.62,17.28,20.65,31.5,28.71,20.7,8.16,6.16,4.41,15.36,9.24,41.65,3.3000000000000003,54.0,45.26,43.2,2.04
721,0.0,66.36,17.36,11.47,15.19,16.799999999999997,13.44,0.0,15.0,22.04,15.04,16.099999999999998,32.2,28.71,12.42,7.140000000000001,0.0,0.98,11.76,4.41,44.59,3.6,38.88,41.61,13.68,2.34
722,25.380000000000003,73.08,17.7,0.0,19.25,15.05,13.0,0.0,14.1,21.9,12.16,16.66,35.28,32.64,6.3,3.06,0.0,4.800000000000001,16.5,9.31,49.29,0.0,53.9,26.04,10.34,1.68
723,20.520000000000003,69.6,0.0,22.0,23.45,13.65,12.22,0.0,13.5,19.2,16.32,15.3,32.04,29.24,15.05,5.44,0.0,6.4,15.9,9.12,36.04,0.0,66.22,23.56,5.64,0.78
724,32.940000000000005,71.34,37.76,13.5,29.75,18.55,15.08,0.0,19.2,24.0,15.36,19.040000000000003,33.84,31.96,15.05,2.04,0.0,1.7000000000000002,15.3,8.36,46.11,0.0,47.74,32.86,23.97,1.2
725,29.700000000000003,74.82,42.48,50.0,30.1,16.099999999999998,14.3,0.0,18.6,24.6,22.08,21.08,34.2,30.6,14.0,6.800000000000001,0.0,8.3,20.1,4.94,46.64,2.3800000000000003,61.6,45.26,25.85,2.16
726,54.0,73.08,37.17,14.0,23.45,18.9,13.0,0.0,16.8,26.4,20.8,19.040000000000003,33.84,30.94,11.2,8.5,0.0,10.0,21.9,8.74,47.17,2.5200000000000005,52.36,42.16,26.32,1.92
727,30.78,66.99,28.91,25.0,19.25,24.15,13.26,0.0,14.7,25.8,14.08,17.34,33.12,29.58,5.949999999999999,3.06,0.0,4.2,19.2,5.51,45.05,0.0,54.67,35.34,18.33,1.38
728,18.36,78.3,25.96,17.5,19.6,17.849999999999998,11.18,0.0,12.6,24.3,13.44,14.96,29.52,26.860000000000003,11.2,7.48,0.0,6.0,14.7,8.55,49.29,7.000000000000001,53.9,25.42,8.93,1.38
729,28.6,63.08,36.54,9.66,18.700000000000003,20.52,14.19,0.0,15.54,26.6,12.21,19.78,30.4,28.86,9.68,2.88,0.0,1.7500000000000002,13.8,6.6000000000000005,46.11,0.0,68.0,29.64,27.3,0.7000000000000001
730,19.8,59.76,17.4,27.6,25.840000000000003,9.12,11.22,0.0,10.36,17.15,18.48,11.04,27.74,27.75,11.44,13.44,0.0,1.96,10.5,6.800000000000001,46.64,0.0,59.0,25.84,18.2,2.45
731,0.0,59.76,24.94,36.57,31.96,15.96,18.15,16.56,17.02,20.65,26.07,22.08,31.92,31.08,19.36,22.4,21.0,1.8200000000000005,15.9,14.2,45.580000000000005,0.0,59.0,46.36,27.3,1.8
732,0.0,62.25,44.66,14.489999999999998,27.540000000000003,22.23,17.490000000000002,6.0,16.65,22.75,25.41,20.7,36.48,34.78,26.84,0.0,12.5,2.8000000000000003,14.7,16.400000000000002,46.11,12.0,73.0,58.52,54.6,3.45
733,20.24,68.06,24.94,69.0,24.14,16.529999999999998,15.18,0.0,16.65,23.45,30.360000000000003,19.78,34.58,33.3,24.2,11.52,0.0,3.01,13.2,16.400000000000002,49.29,6.12,87.0,41.04,37.7,2.4000000000000004
734,25.08,58.93,13.919999999999998,20.7,19.380000000000003,16.529999999999998,13.53,6.96,14.8,21.35,20.46,17.94,32.3,30.34,20.24,25.92,0.0,3.22,10.2,14.4,45.580000000000005,0.0,75.0,52.44,31.85,3.45
735,22.44,64.74,30.16,28.98,21.42,13.11,11.55,0.0,11.84,18.9,24.09,12.42,31.16,30.34,14.96,16.64,0.0,4.340000000000001,10.5,14.2,48.760000000000005,2.28,100.0,28.12,17.55,1.95
736,0.0,65.45,80.0,40.8,25.92,17.0,15.84,6.72,17.92,19.38,25.16,22.68,28.08,26.64,14.04,24.75,0.0,1.96,13.76,13.23,39.5,4.05,69.16,45.24,46.2,5.2
737,27.0,59.5,41.6,32.800000000000004,25.56,46.0,22.56,0.0,31.36,23.18,21.76,38.88,30.81,29.23,30.24,30.6,0.0,2.87,17.63,19.95,41.0,0.0,66.43,50.46,59.64,3.68
738,29.700000000000003,62.05,46.400000000000006,35.2,23.4,54.0,31.2,0.0,38.4,22.8,24.48,46.98,31.59,29.23,25.380000000000003,25.2,0.0,2.1700000000000004,18.92,15.96,43.0,2.4,52.78,61.77,73.08,6.08
739,27.0,67.14999999999999,63.2,32.0,25.2,100.0,43.2,5.76,60.8,23.56,22.44,73.71000000000001,39.0,36.26,44.28,45.0,9.92,2.66,30.1,18.9,43.0,0.0,65.52,73.95,58.8,8.0
740,44.82,66.3,47.2,71.2,36.0,56.0,48.0,7.199999999999999,64.0,25.08,24.82,81.0,37.83,37.0,37.260000000000005,18.45,0.0,4.2700000000000005,43.0,21.0,43.5,4.65,63.7,53.94,61.32,5.84
741,0.0,60.35,12.8,57.6,27.0,29.0,33.6,0.0,40.32,25.08,23.8,45.36,33.54,31.45,28.62,30.6,0.0,4.0600000000000005,31.82,11.76,44.0,0.0,51.870000000000005,46.11,48.72,5.2
742,12.420000000000002,63.75,20.8,24.8,27.72,18.0,23.52,6.0,27.52,25.84,31.28,34.02,30.03,28.12,21.6,18.9,20.8,2.8000000000000003,21.93,10.5,50.0,2.85,59.15,35.67,31.08,6.08
743,35.64,64.24,23.56,0.0,15.5,5.25,11.6,0.0,10.89,27.200000000000003,28.56,11.88,23.76,21.6,22.26,16.400000000000002,0.0,2.1,12.420000000000002,4.5,45.5,6.5600000000000005,54.6,42.400000000000006,46.98,5.44
744,16.28,66.0,17.36,8.58,15.81,5.25,12.76,0.0,11.88,28.8,25.840000000000003,13.32,23.43,24.3,24.91,0.0,0.0,1.2000000000000002,12.420000000000002,9.18,44.5,4.96,40.56,40.0,44.55,5.2
745,0.0,58.08,26.66,13.65,16.74,5.6,12.18,0.0,11.88,26.0,30.94,11.88,23.1,21.0,30.21,31.200000000000003,6.5,7.0,11.34,11.34,40.5,10.56,45.24,44.0,48.6,7.36
746,9.24,66.88,32.24,0.0,24.49,6.3,11.89,20.0,11.22,28.8,22.1,11.88,25.41,22.5,40.81,21.6,0.0,5.6000000000000005,11.34,16.02,46.0,0.0,52.260000000000005,54.400000000000006,51.84,6.24
747,37.84,65.12,25.42,12.09,24.49,6.3,10.73,4.4,10.56,28.4,24.14,11.88,24.75,22.2,35.510000000000005,25.6,0.0,10.0,9.72,17.82,40.0,8.96,42.9,40.8,48.6,7.28
748,17.6,65.12,25.42,10.14,19.22,5.25,10.44,0.0,10.56,26.8,22.78,11.52,23.43,21.0,30.74,30.4,0.0,8.0,8.91,10.62,41.5,0.0,42.120000000000005,51.2,58.32000000000001,3.76
749,24.64,68.64,27.28,5.8500000000000005,18.6,3.85,9.86,5.4,8.58,28.0,21.76,9.0,23.1,20.7,16.96,37.6,0.0,4.800000000000001,8.64,7.02,45.5,0.0,41.34,49.6,35.64,3.44
750,41.0,69.56,21.83,0.0,17.05,2.4,6.96,0.0,6.09,27.72,15.4,7.140000000000001,19.14,17.01,27.52,19.22,0.0,3.6,5.800000000000001,7.65,42.0,6.580000000000001,39.01,41.86,34.58,0.0
751,7.38,67.67999999999999,39.53,4.5,23.87,4.5,9.12,5.0,9.28,32.76,29.05,11.22,20.59,19.17,46.08,6.51,14.64,2.4,6.800000000000001,15.64,41.5,0.0,51.46,68.25,91.0,7.000000000000001
752,20.09,71.44,30.68,5.1,19.84,5.7,9.36,10.4,10.15,31.92,25.55,11.9,22.33,20.790000000000003,40.96,6.82,61.0,4.16,7.4,12.920000000000002,43.5,5.6000000000000005,56.44,91.0,71.89,5.460000000000001
753,0.0,94.0,5.9,0.0,22.94,3.3,8.64,0.0,9.28,32.34,28.7,10.88,21.46,19.98,55.04,11.16,0.0,5.68,6.4,12.58,45.0,0.0,58.93,59.15,79.17,4.0600000000000005
754,9.43,75.19999999999999,21.83,3.3,20.15,4.8,8.16,6.2,7.829999999999999,34.44,31.5,9.18,20.3,18.630000000000003,57.6,15.81,0.0,6.24,6.2,8.33,42.5,3.5000000000000004,37.35,71.89,76.44,6.300000000000001
755,8.2,68.61999999999999,21.83,10.5,16.74,3.0,7.68,0.0,7.829999999999999,32.34,27.65,9.52,18.56,18.09,32.0,22.32,0.0,3.92,5.6000000000000005,8.16,43.0,0.0,51.46,43.68,68.25,5.880000000000001
756,0.0,85.53999999999999,31.27,3.3,24.49,3.3,6.48,15.0,6.09,31.92,32.2,7.82,17.98,17.55,27.52,10.23,0.0,3.2,4.800000000000001,9.69,50.0,4.48,47.31,51.870000000000005,26.39,3.850000000000001
757,39.48,63.08,7.979999999999999,9.24,17.36,1.98,4.94,0.0,4.56,36.5,21.96,7.98,16.38,16.740000000000002,26.95,39.13,0.0,2.94,4.75,6.65,41.83,8.32,58.29,45.12,48.51,0.0
758,24.78,59.76,21.09,7.260000000000001,20.15,1.98,5.7,0.0,6.24,46.0,30.24,10.26,16.38,18.09,66.22,36.98,0.0,2.52,5.13,15.96,40.42,0.0,56.55,62.98,66.33,1.32
759,7.979999999999999,63.91,13.11,4.95,21.39,2.64,6.08,0.0,6.0,50.0,36.0,10.64,18.2,18.9,68.53,26.23,0.0,1.14,6.2700000000000005,18.43,42.77,0.0,54.81,71.44,87.12,1.6
760,9.24,64.74,40.47,10.23,19.22,2.42,5.7,0.0,,48.0,25.2,9.12,18.2,19.17,77.0,30.96,0.0,3.36,5.89,13.3,43.24,0.0,63.51,78.96,87.12,1.96
